option,url,,doc
RT2800USB_RT53XX,https://cateee.net/lkddb/web-lkddb/RT2800USB_RT53XX.html,,"This adds support for rt53xx wireless chipset family to the rt2800usb driver. Supported chips: RT5370"
SND_FM801_TEA575X_BOOL,https://cateee.net/lkddb/web-lkddb/SND_FM801_TEA575X_BOOL.html,,"Say Y here to include support for soundcards based on the ForteMedia FM801 chip with a TEA5757 tuner (MediaForte SF256-PCS, SF256-PCP and SF64-PCR) into the snd-fm801 driver."
NETFILTER_XT_MATCH_DSCP,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_DSCP.html,,"This option adds a `DSCP' match, which allows you to match against the IPv4/IPv6 header DSCP field (differentiated services codepoint).  The DSCP field can have any value between 0x0 and 0x3f inclusive.  It will also add a tos match, which allows you to match packets based on the Type Of Service fields of the IPv4 packet (which share the same bits as DSCP).  To compile it as a module, choose M here.  If unsure, say N."
NFT_CT,https://cateee.net/lkddb/web-lkddb/NFT_CT.html,,"This option adds the ct expression that you can use to match connection tracking information such as the flow state."
FSL_XGMAC_MDIO,https://cateee.net/lkddb/web-lkddb/FSL_XGMAC_MDIO.html,,"This driver supports the MDIO bus on the Fman 10G Ethernet MACs, and on the FMan mEMAC (which supports both Clauses 22 and 45)"
ISDN_TTY_FAX,https://cateee.net/lkddb/web-lkddb/ISDN_TTY_FAX.html,,"If you say Y here, the modem-emulator will support a subset of the Fax Class 1 and 2 commands. Using a getty with fax-support (mgetty+sendfax, hylafax), you will be able to use your Linux box as an ISDN-fax-machine. This must be supported by the lowlevel driver also. See <file:Documentation/isdn/README.fax> for more information."
ARCNET_COM20020_CS,https://cateee.net/lkddb/web-lkddb/ARCNET_COM20020_CS.html,,"Say Y here if you intend to attach this type of ARCnet PCMCIA card to your computer.  To compile this driver as a module, choose M here: the module will be called com20020_cs.  If unsure, say N."
MAC80211_MPL_DEBUG,https://cateee.net/lkddb/web-lkddb/MAC80211_MPL_DEBUG.html,,"Selecting this option causes mac80211 to print out very verbose mesh peer link debugging messages (when mac80211 is taking part in a mesh network). It should not be selected on production systems as those messages are remotely triggerable.  Do not select this option."
NETFILTER_XT_MATCH_ECN,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_ECN.html,,"This option adds an ECN match, which allows you to match against the IPv4 and TCP header ECN fields.  To compile it as a module, choose M here. If unsure, say N."
VIDEO_SH_MOBILE_CEU,https://cateee.net/lkddb/web-lkddb/VIDEO_SH_MOBILE_CEU.html,,"This is a v4l2 driver for the SuperH Mobile CEU Interface"
IR_IMG_SONY,https://cateee.net/lkddb/web-lkddb/IR_IMG_SONY.html,,"Say Y here to enable support for the Sony protocol in the ImgTec infrared decoder block."
NET_EMATCH_IPSET,https://cateee.net/lkddb/web-lkddb/NET_EMATCH_IPSET.html,,"Say Y here if you want to be able to classify packets based on ipset membership.  To compile this code as a module, choose M here: the module will be called em_ipset."
NETFILTER_XT_MATCH_ESP,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_ESP.html,,"This match extension allows you to match a range of SPIs inside ESP header of IPSec packets.  To compile it as a module, choose M here.  If unsure, say N."
IFB,https://cateee.net/lkddb/web-lkddb/IFB.html,,"This is an intermediate driver that allows sharing of resources. To compile this driver as a module, choose M here: the module will be called ifb.  If you want to use more than one ifb device at a time, you need to compile this driver as a module. Instead of 'ifb', the devices will then be called 'ifb0', 'ifb1' etc. Look at the iproute2 documentation directory for usage etc"
NETFILTER_XT_MATCH_TIME,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_TIME.html,,"This option adds a time match, which allows you to match based on the packet arrival time (at the machine which netfilter is running) on) or departure time/date (for locally generated packets).  If you say Y here, try `iptables -m time --help` for more information.  If you want to compile it as a module, say M here. If unsure, say N."
MAC80211_MESH_PS_DEBUG,https://cateee.net/lkddb/web-lkddb/MAC80211_MESH_PS_DEBUG.html,,"Selecting this option causes mac80211 to print out very verbose mesh powersave debugging messages (when mac80211 is taking part in a mesh network).  Do not select this option."
CARL9170_LEDS,https://cateee.net/lkddb/web-lkddb/CARL9170_LEDS.html,,"This option is necessary, if you want your device' LEDs to blink  Say Y, unless you need the LEDs for firmware debugging."
EVM_LOAD_X509,https://cateee.net/lkddb/web-lkddb/EVM_LOAD_X509.html,,"Load an X509 certificate onto the '.evm' trusted keyring.  This option enables X509 certificate loading from the kernel onto the '.evm' trusted keyring.  A public key can be used to verify EVM integrity starting from the 'init' process."
ATM_ENI_BURST_TX_4W,https://cateee.net/lkddb/web-lkddb/ATM_ENI_BURST_TX_4W.html,,"Burst four words at once in the send direction. You may want to try this if you have disabled 8W bursts. Enabling 4W if 8W is also set may or may not improve throughput."
SBNI_MULTILINE,https://cateee.net/lkddb/web-lkddb/SBNI_MULTILINE.html,,"Schedule traffic for some parallel lines, via SBNI12 adapters.  If you have two computers connected with two parallel lines it's possible to increase transfer rate nearly twice. You should have a program named 'sbniconfig' to configure adapters.  If unsure, say N."
ATM_ENI_BURST_TX_8W,https://cateee.net/lkddb/web-lkddb/ATM_ENI_BURST_TX_8W.html,,"Burst eight words at once in the send direction. This is the default setting."
ADM8211,https://cateee.net/lkddb/web-lkddb/ADM8211.html,,"This driver is for ADM8211A, ADM8211B, and ADM8211C based cards. These are PCI/mini-PCI/Cardbus 802.11b chips found in cards such as:  Xterasys Cardbus XN-2411b Blitz NetWave Point PC TrendNet 221pc Belkin F5D6001 SMC 2635W Linksys WPC11 v1 Fiberline FL-WL-200X 3com Office Connect (3CRSHPW796) Corega WLPCIB-11 SMC 2602W V2 EU D-Link DWL-520 Revision C  However, some of these cards have been replaced with other chips like the RTL8180L (Xterasys Cardbus XN-2411b, Belkin F5D6001) or the Ralink RT2400 (SMC2635W) without a model number change.  Thanks to Infineon-ADMtek for their support of this driver."
VIDEO_BT848,https://cateee.net/lkddb/web-lkddb/VIDEO_BT848.html,,"Support for BT848 based frame grabber/overlay boards. This includes the Miro, Hauppauge and STB boards. Please read the material in <file:Documentation/video4linux/bttv/> for more information.  To compile this driver as a module, choose M here: the module will be called bttv."
DVB_USB_CXUSB,https://cateee.net/lkddb/web-lkddb/DVB_USB_CXUSB.html,,"Say Y here to support the Conexant USB2.0 hybrid reference design. Currently, only DVB and ATSC modes are supported, analog mode shall be added in the future. Devices that require this module:  Medion MD95700 hybrid USB2.0 device. DViCO FusionHDTV (Bluebird) USB2.0 devices"
XEN_BLKDEV_BACKEND,https://cateee.net/lkddb/web-lkddb/XEN_BLKDEV_BACKEND.html,,"The block-device backend driver allows the kernel to export its block devices to other guests via a high-performance shared-memory interface.  The corresponding Linux frontend driver is enabled by the CONFIG_XEN_BLKDEV_FRONTEND configuration option.  The backend driver attaches itself to a any block device specified in the XenBus configuration. There are no limits to what the block device as long as it has a major and minor.  If you are compiling a kernel to run in a Xen block backend driver domain (often this is domain 0) you should say Y here. To compile this driver as a module, chose M here: the module will be called xen-blkback."
HOSTAP_FIRMWARE_NVRAM,https://cateee.net/lkddb/web-lkddb/HOSTAP_FIRMWARE_NVRAM.html,,"Allow Host AP driver to write firmware images to the non-volatile card memory, i.e. flash memory that survives power cycling. Enable this option if you want to be able to change card firmware permanently.  Firmware image downloading needs a user space tool, prism2_srec. It is available from http://hostap.epitest.fi/."
RT2800USB_RT55XX,https://cateee.net/lkddb/web-lkddb/RT2800USB_RT55XX.html,,"This adds support for rt55xx wireless chipset family to the rt2800usb driver. Supported chips: RT5572"
IR_IMG_SHARP,https://cateee.net/lkddb/web-lkddb/IR_IMG_SHARP.html,,"Say Y here to enable support for the Sharp protocol in the ImgTec infrared decoder block."
RT2X00_DEBUG,https://cateee.net/lkddb/web-lkddb/RT2X00_DEBUG.html,,"Enable debugging output for all rt2x00 modules"
WL1251_SDIO,https://cateee.net/lkddb/web-lkddb/WL1251_SDIO.html,,"This module adds support for the SDIO interface of adapters using TI wl1251 chipset.  Select this if your platform is using the SDIO bus.  If you choose to build a module, it'll be called wl1251_sdio. Say N if unsure."
CRYPTO_XTS,https://cateee.net/lkddb/web-lkddb/CRYPTO_XTS.html,,"XTS: IEEE1619/D16 narrow block cipher use with aes-xts-plain, key size 256, 384 or 512 bits. This implementation currently can't handle a sectorsize which is not a multiple of 16 bytes."
ATM_ENI_BURST_TX_16W,https://cateee.net/lkddb/web-lkddb/ATM_ENI_BURST_TX_16W.html,,"Burst sixteen words at once in the send direction. This may work with recent PCI chipsets, but is known to fail with older chipsets."
BRIDGE_EBT_IP6,https://cateee.net/lkddb/web-lkddb/BRIDGE_EBT_IP6.html,,"This option adds the IP6 match, which allows basic IPV6 header field filtering.  To compile it as a module, choose M here.  If unsure, say N."
DRM_I2C_ADV7511_AUDIO,https://cateee.net/lkddb/web-lkddb/DRM_I2C_ADV7511_AUDIO.html,,"Support the ADV7511 HDMI Audio interface. This is used in conjunction with the AV7511  HDMI driver."
HISAX_NI1,https://cateee.net/lkddb/web-lkddb/HISAX_NI1.html,,"Enable this if you like to use ISDN in US on a NI1 basic rate interface."
VIDEO_SAMSUNG_EXYNOS4_IS,https://cateee.net/lkddb/web-lkddb/VIDEO_SAMSUNG_EXYNOS4_IS.html,,"Say Y here to enable camera host interface devices for Samsung S5P and EXYNOS SoC series."
BRIDGE_EBT_REDIRECT,https://cateee.net/lkddb/web-lkddb/BRIDGE_EBT_REDIRECT.html,,"This option adds the MAC redirect target, which allows altering the MAC destination address of a frame to that of the device it arrived on.  To compile it as a module, choose M here.  If unsure, say N."
ATH_TRACEPOINTS,https://cateee.net/lkddb/web-lkddb/ATH_TRACEPOINTS.html,,"This option enables tracepoints for atheros wireless drivers. Currently, ath9k makes use of this facility."
ATM_NICSTAR_USE_IDT77105,https://cateee.net/lkddb/web-lkddb/ATM_NICSTAR_USE_IDT77105.html,,"Support for the PHYsical layer chip in ForeRunner LE25 cards. In addition to cable removal/reinsertion detection, this driver allows you to control the loopback mode of the chip via a dedicated IOCTL. This driver is required for proper handling of temporary carrier loss, so if you have a 25Mbps NICStAR based ATM card you must say Y."
PATA_ACPI,https://cateee.net/lkddb/web-lkddb/PATA_ACPI.html,,"This option enables an ACPI method driver which drives motherboard PATA controller interfaces through the ACPI firmware in the BIOS. This driver can sometimes handle otherwise unsupported hardware."
NETFILTER_XT_MATCH_CLUSTER,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_CLUSTER.html,,"This option allows you to build work-load-sharing clusters of network servers/stateful firewalls without having a dedicated load-balancing router/server/switch. Basically, this match returns true when the packet must be handled by this cluster node. Thus, all nodes see all packets and this match decides which node handles what packets. The work-load sharing algorithm is based on source address hashing.  If you say Y or M here, try `iptables -m cluster --help` for more information."
HERMES,https://cateee.net/lkddb/web-lkddb/HERMES.html,,"A driver for 802.11b wireless cards based on the Hermes or Intersil HFA384x (Prism 2) MAC controller.  This includes the vast majority of the PCMCIA 802.11b cards (which are nearly all rebadges) - except for the Cisco/Aironet cards.  Cards supported include the Apple Airport (not a PCMCIA card), WavelanIEEE/Orinoco, Cabletron/EnteraSys Roamabout, ELSA AirLancer, MELCO Buffalo, Avaya, IBM High Rate Wireless, Farralon Syyline, Samsung MagicLAN, Netgear MA401, LinkSys WPC-11, D-Link DWL-650, 3Com AirConnect, Intel IPW2011, and Symbol Spectrum24 High Rate amongst others.  This option includes the guts of the driver, but in order to actually use a card you will also need to enable support for PCMCIA Hermes cards, PLX9052 based PCI adaptors or the Apple Airport below.  You will also very likely also need the Wireless Tools in order to configure your card and that /etc/pcmcia/wireless.opts works : <http://www.hpl.hp.com/personal/Jean_Tourrilhes/Linux/Tools.html>"
ISDN_MPP,https://cateee.net/lkddb/web-lkddb/ISDN_MPP.html,,"With synchronous PPP enabled, it is possible to increase throughput by bundling several ISDN-connections, using this protocol. See <file:Documentation/isdn/README.syncppp> for more information."
MLX5_EN_IPSEC,https://cateee.net/lkddb/web-lkddb/MLX5_EN_IPSEC.html,,"Build support for IPsec cryptography-offload accelaration in the NIC. Note: Support for hardware with this capability needs to be selected for this option to become available."
ATH10K_DEBUGFS,https://cateee.net/lkddb/web-lkddb/ATH10K_DEBUGFS.html,,"Enabled debugfs support  If unsure, say Y to make it easier to debug problems."
MAC80211_DEBUG_COUNTERS,https://cateee.net/lkddb/web-lkddb/MAC80211_DEBUG_COUNTERS.html,,"Selecting this option causes mac80211 to keep additional and very verbose statistics about TX and RX handler use as well as a few selected dot11 counters. These will be exposed in debugfs.  Note that some of the counters are not concurrency safe and may thus not always be accurate.  If unsure, say N."
